current_facet_id,facet_id,c,value
2090,499,1,Industrielle und handwerkliche Fertigung
2090,59,25,Freizeitgestaltung, Darstellende Kunst
2090,1039,2,Kultur
2090,264,2,Hauswirtschaft und Familienleben
2090,586,37,Biografie, Genealogie, Heraldik
2090,447,3,Fortlaufendes Sammelwerk
2090,830,5,Deutsche Literatur
2090,780,34,Philosophie
2090,585,3,Plastik, Numismatik, Keramik, Metallkunst
2090,1212,1,Bibliotheks- und Informationswissenschaft
2090,80,61,Alte Geschichte, Archäologie
2090,1814,2,Aufsatzsammlung
2090,967,1,Alltag
2090,1226,1,Deutsch
2090,1460,7,Sprache, Linguistik
2090,1470,47,Literatur in anderen Sprachen
2090,1620,2,Öffentliche Darbietungen, Film, Rundfunk
2090,2355,5,Paläontologie
2090,687,4,Religion, Religionsphilosophie
2090,500,1,Grafische Verfahren, Drucke
2090,1800,1,Inschrift
2090,2090,778,Bräuche, Etikette, Folklore
2090,963,27,Geographie
2090,5100,2,Organisationen, Museumswissenschaft
3121,15,244,Skulptur
3121,51,4,Druck
3121,6,40,Kunstgewerbe
3121,132,211,Malerei
3121,94,9,Deckenmalerei
3121,95,711,Freskomalerei
3121,111,500,Wandmalerei
3121,73,4,Relief
3121,145,125,Wandbild
3121,568,7,Druckgraphik
3121,622,5,Statuette
3121,362,4,Zyklus
3121,992,7,Textilkunst
3121,1012,9,Deckendekoration
3121,870,354,Wanddekoration
3121,181,2,Konsole
3121,3121,778,stuckiert
3121,913,232,Decke
1397,4,564,Fotos
1397,1,180,Fotografie
1397,66,559,Ortskatalog zur Kunst und Architektur
1397,6,760,Kunstgewerbe
1397,867,2,Musik-Katalog
1397,417,2,Kunsthandwerk
1397,1377,2,Ausstellungen
1397,2794,1,Haar- und Bartpflege
1397,1360,1,Wappen
1397,5933,1,Leuchter
1397,1397,775,Glasgefäß
913,4,77,Fotos
913,1,23,Fotografie
913,2,22,Foto
913,21,2,Monografie
913,10,64,Architektur
913,66,48,Ortskatalog zur Kunst und Architektur
913,15,338,Skulptur
913,6,202,Kunstgewerbe
913,132,309,Malerei
913,179,1,Band
913,94,17,Deckenmalerei
913,95,211,Freskomalerei
913,178,1,Online-Publikation
913,111,3,Wandmalerei
913,153,48,Bauskulptur
913,93,5,Deckenbild
913,145,1,Wandbild
913,184,1,Geschichte
913,253,2,Ingenieurwissenschaften und Maschinenbau
913,422,1,Auktionskatalog
913,412,3,Denkmalskulptur
913,267,1,Keramik
913,417,2,Kunsthandwerk
913,378,1,Reliefplastik
913,362,1,Zyklus
913,992,23,Textilkunst
913,418,1,Arbeiten auf Papier
913,1456,1,Sammlung
913,1911,1,Schrank
913,3121,232,stuckiert
913,913,774,Decke
678,4,644,Fotos
678,1,556,Fotografie
678,2,555,Foto
678,10,57,Architektur
678,66,6,Ortskatalog zur Kunst und Architektur
678,74,31,Urkunden
678,51,27,Druck
678,27,4,Zeichenkunst
678,50,12,Druckgrafik
678,28,4,Zeichnung
678,319,13,Musik
678,203,1,Text
678,112,15,Buchkunst
678,327,1,Wohn- und Geschäftshaus
678,315,10,Tiere
678,1482,41,Deutschland
678,985,56,Schloß
678,123,2,Gebäude
678,3911,12,Österreich
678,678,771,Schlösser
678,2233,2,Schiffe
765,4,484,Fotos
765,1,475,Fotografie
765,2,475,Foto
765,21,27,Monografie
765,10,8,Architektur
765,74,1,Urkunden
765,72,1,Politik
765,51,1,Druck
765,50,1,Druckgrafik
765,31,20,AV-Materialien
765,178,18,Online-Publikation
765,38,12,Industrie
765,115,30,Wirtschaft
765,186,46,Zeitschrift
765,391,1,Kartenforum
765,184,6,Geschichte
765,319,1,Musik
765,126,1,Kirche
765,263,19,Landwirtschaft, Veterinärmedizin
765,45,24,Landwirtschaft
765,386,1,Verkehrswesen
765,185,23,Quelle
765,1482,3,Deutschland
765,283,1,Gesundheitswesen
765,196,28,Handel, Kommunikation, Verkehr
765,39,19,Sozialwissenschaften, Soziologie, Anthropologie
765,267,2,Keramik
765,40,9,Handwerk
765,238,1,Porträt
765,287,1,Landschaft
765,191,1,Urkunde
765,1039,1,Kultur
765,264,19,Hauswirtschaft und Familienleben
765,1834,1,Bayern
765,2022,1,Medizin
765,175,19,Technik
765,2640,1,Bericht
765,1539,1,Altkarte
765,1730,55,Archivalien
765,598,2,Verwaltungsgebäude
765,1370,2,Laden
765,569,1,Dorf
765,1108,1,Schulbuch
765,1800,2,Inschrift
765,765,771,Handel
487,24,23,Bild
487,94,258,Deckenmalerei
487,95,61,Freskomalerei
487,111,602,Wandmalerei
487,93,168,Deckenbild
487,145,471,Wandbild
487,110,23,Bildfeld
487,362,21,Zyklus
487,870,3,Wanddekoration
487,871,41,Gewölbebild
487,487,769,Sekkomalerei
4395,4,212,Fotos
4395,1,23,Fotografie
4395,66,208,Ortskatalog zur Kunst und Architektur
4395,24,4,Bild
4395,15,1,Skulptur
4395,6,507,Kunstgewerbe
4395,132,4,Malerei
4395,267,143,Keramik
4395,417,2,Kunsthandwerk
4395,1140,1,Bergbau
4395,452,7,Goldschmiedekunst
4395,580,2,Vase
4395,1393,1,Schmiedekunst
4395,3966,1,Gefäß
4395,896,3,Schale
4395,1360,1,Wappen
4395,1635,1,Kanne
4395,357,1,Dresden
4395,872,1,Krug
4395,4395,767,Teller
562,4,377,Fotos
562,10,1,Architektur
562,14,375,Monographie
562,52,377,Technik-Katalog
562,51,377,Druck
562,50,377,Druckgrafik
562,179,3,Band
562,157,1,Nachlässe
562,61,1,Enthaltenes Werk
562,363,1,Mathematik
562,1277,6,Buch
562,105,2,mehrbändiges Werk
562,1029,179,Verordnung
562,422,27,Auktionskatalog
562,455,137,Einblattdruck
562,156,18,Dissertation:jur.
562,854,3,Brief
562,221,1,Statistik
562,1353,2,Dissertation:phil.
562,3160,6,Historische Drucke: 1601 bis 1700
562,472,1,Biographie
562,446,1,Dissertation:theol.
562,486,3,940 - Geschichte Europas
562,475,18,Amtsdruckschrift / Gesetzessammlung / Verordnung / Vertrag / Gesetz / Edikt
562,2716,5,Traktat
562,1116,3,Gelegenheitsschrift:Einladung
562,562,766,Geldwesen
562,963,1,Geographie
620,21,87,Monografie
620,10,1,Architektur
620,186,62,Zeitschrift
620,58,13,Nachrichtenmedien, Journalismus, Verlagswesen
620,262,7,Erziehung, Schul- und Bildungswesen
620,201,3,Zeitschriften, fortlaufende Sammelwerke
620,184,64,Geschichte
620,319,185,Musik
620,185,78,Quelle
620,188,2,Theologie, Christentum
620,1482,89,Deutschland
620,1044,14,Literatur, Rhetorik, Literaturwissenschaft
620,974,2,Geschichte Europas
620,39,1,Sozialwissenschaften, Soziologie, Anthropologie
620,427,1,Management
620,439,2,Französische Literatur
620,1046,1,Literatur
620,1174,18,Künste, Bildende Kunst allgemein
620,59,26,Freizeitgestaltung, Darstellende Kunst
620,830,11,Deutsche Literatur
620,831,139,Theater
620,780,1,Philosophie
620,585,2,Plastik, Numismatik, Keramik, Metallkunst
620,80,1,Alte Geschichte, Archäologie
620,1226,8,Deutsch
620,1460,1,Sprache, Linguistik
620,1470,4,Literatur in anderen Sprachen
620,221,1,Statistik
620,3122,1,Öffentliche Verwaltung
620,1620,25,Öffentliche Darbietungen, Film, Rundfunk
620,687,2,Religion, Religionsphilosophie
620,620,766,Theater, Tanz
620,501,1,Fotografie, Computerkunst
2074,21,14,Monografie
2074,25,749,Prospekt
2074,253,12,Ingenieurwissenschaften und Maschinenbau
2074,196,2,Handel, Kommunikation, Verkehr
2074,499,1,Industrielle und handwerkliche Fertigung
2074,886,1,Bremse
2074,500,1,Grafische Verfahren, Drucke
2074,2074,764,Schienenfahrzeug
2074,6464,1,Elektrotechnik, Elektronik
99,14,688,Monographie
99,179,61,Band
99,1277,1,Buch
99,105,14,mehrbändiges Werk
99,98,758,book
99,99,763,sh2008113365
99,714,4,sh85148236
5300,4,309,Fotos
5300,1,90,Fotografie
5300,2,2,Foto
5300,21,5,Monografie
5300,10,665,Architektur
5300,66,293,Ortskatalog zur Kunst und Architektur
5300,74,1,Urkunden
5300,15,19,Skulptur
5300,51,2,Druck
5300,82,4,Karten und Pläne
5300,27,1,Zeichenkunst
5300,50,2,Druckgrafik
5300,31,3,AV-Materialien
5300,28,1,Zeichnung
5300,179,2,Band
5300,172,4,Grabskulptur
5300,178,8,Online-Publikation
5300,239,3,Grabstein
5300,184,2,Geschichte
5300,450,3,Stadt
5300,126,5,Kirche
5300,635,1,Mühle
5300,530,1,Geschichte Deutschlands
5300,185,1,Quelle
5300,413,1,Grabmal
5300,949,1,Kirche (evangelisch)
5300,974,1,Geschichte Europas
5300,412,2,Denkmalskulptur
5300,267,1,Keramik
5300,427,1,Management
5300,1027,1,Denkmal
5300,606,1,Plan
5300,238,1,Porträt
5300,437,2,Rathaus
5300,859,2,Mehrbändiges Werk
5300,2063,1,Frankreich
5300,108,2,Brücke
5300,649,2,Kapelle
5300,2640,1,Bericht
5300,3183,1,Plastik
5300,123,3,Gebäude
5300,4303,1,Tor
5300,1454,1,Landschaftsgestaltung, Raumplanung
5300,5300,763,Friedhof
5300,3017,1,Park
5300,704,1,Kreuzgang
1987,4,1,Fotos
1987,1,3,Fotografie
1987,2,5,Foto
1987,21,6,Monografie
1987,10,2,Architektur
1987,14,1,Monographie
1987,51,58,Druck
1987,27,9,Zeichenkunst
1987,50,57,Druckgrafik
1987,28,8,Zeichnung
1987,179,1,Band
1987,95,1,Freskomalerei
1987,178,7,Online-Publikation
1987,391,67,Kartenforum
1987,73,1,Relief
1987,184,1,Geschichte
1987,450,1,Stadt
1987,211,18,Grundriss
1987,606,401,Plan
1987,167,1,Portal
1987,859,1,Mehrbändiges Werk
1987,151,265,Zeichnung / Skizze
1987,755,7,Aufriss
1987,3133,47,Ansicht
1987,362,1,Zyklus
1987,1219,1,Stadtplan
1987,3806,1,Turm
1987,148,145,Bleistift
1987,1901,1,Klosterkirche
1987,1426,2,Studie
1987,1360,1,Wappen
1987,357,1,Dresden
1987,624,1,Großherzoglich Sächsische Kunstschule zu Weimar 1860-1910
1987,1493,6,Querschnitt
1987,772,2,Profanarchitektur
1987,1987,760,Sakralbau
1987,2925,2,Ortsansicht
1987,3017,1,Park
1987,1294,167,Bleistift, Feder
963,4,35,Fotos
963,1,1,Fotografie
963,2,1,Foto
963,21,26,Monografie
963,10,1,Architektur
963,14,85,Monographie
963,64,1,Aufsatz
963,52,34,Technik-Katalog
963,51,34,Druck
963,50,34,Druckgrafik
963,31,1,AV-Materialien
963,179,5,Band
963,178,28,Online-Publikation
963,186,201,Zeitschrift
963,262,1,Erziehung, Schul- und Bildungswesen
963,201,2,Zeitschriften, fortlaufende Sammelwerke
963,184,60,Geschichte
963,380,2,Natur
963,1030,4,Karte
963,61,1,Enthaltenes Werk
963,530,4,Geschichte Deutschlands
963,185,248,Quelle
963,529,4,Geografie, Reisen (Deutschland)
963,363,45,Mathematik
963,168,24,Geowissenschaften
963,1277,3,Buch
963,1482,7,Deutschland
963,105,5,mehrbändiges Werk
963,18,1,Astronomie, Kartographie
963,170,50,Naturwissenschaften
963,974,48,Geschichte Europas
963,962,423,Geografie, Reisen
963,238,1,Porträt
963,575,1,Ausstellung
963,859,2,Mehrbändiges Werk
963,1377,1,Ausstellungen
963,287,1,Landschaft
963,1039,1,Kultur
963,1834,15,Bayern
963,421,2,Kunst
963,1140,1,Bergbau
963,2022,1,Medizin
963,1814,17,Aufsatzsammlung
963,175,25,Technik
963,2063,1,Frankreich
963,854,2,Brief
963,2640,17,Bericht
963,221,6,Statistik
963,2349,2,Vedute
963,524,1,Geometrie
963,1539,2,Altkarte
963,1414,1,Vorlesungsverzeichnis
963,779,10,Bibliographie
963,4972,4,Astronomie
963,2381,1,Europa
963,1491,1,Museum
963,1353,1,Dissertation:phil.
963,3160,3,Historische Drucke: 1601 bis 1700
963,486,1,940 - Geschichte Europas
963,2716,1,Traktat
963,1108,15,Schulbuch
963,1800,3,Inschrift
963,2090,27,Bräuche, Etikette, Folklore
963,562,1,Geldwesen
963,963,759,Geographie
963,3174,1,Territorium
1824,4,1,Fotos
1824,10,1,Architektur
1824,51,1,Druck
1824,27,754,Zeichenkunst
1824,50,1,Druckgrafik
1824,28,756,Zeichnung
1824,391,511,Kartenforum
1824,112,500,Buchkunst
1824,1277,486,Buch
1824,1824,758,Militärarchitektur
3125,21,3,Monografie
3125,25,749,Prospekt
3125,3125,752,Gabelstapler
1903,14,307,Monographie
1903,179,231,Band
1903,61,61,Enthaltenes Werk
1903,105,100,mehrbändiges Werk
1903,691,61,VD18 digital
1903,2257,1,Bucherhaltung
1903,106,480,Itineraria
1903,805,10,fortlaufendes Sammelwerk
1903,1903,750,Nordamericana
2925,4,14,Fotos
2925,1,14,Fotografie
2925,2,14,Foto
2925,21,2,Monografie
2925,51,559,Druck
2925,27,14,Zeichenkunst
2925,50,715,Druckgrafik
2925,28,10,Zeichnung
2925,179,1,Band
2925,178,3,Online-Publikation
2925,391,732,Kartenforum
2925,568,1,Druckgraphik
2925,3133,69,Ansicht
2925,421,1,Kunst
2925,108,4,Brücke
2925,1360,2,Wappen
2925,357,2,Dresden
2925,772,1,Profanarchitektur
2925,1987,2,Sakralbau
2925,2925,750,Ortsansicht
1037,15,135,Skulptur
1037,6,13,Kunstgewerbe
1037,172,8,Grabskulptur
1037,16,244,Statue
1037,153,13,Bauskulptur
1037,73,3,Relief
1037,738,72,Sakralraumskulptur
1037,413,1,Grabmal
1037,116,55,Altarskulptur
1037,622,85,Statuette
1037,412,30,Denkmalskulptur
1037,1027,1,Denkmal
1037,296,2,Brunnen
1037,268,77,Gruppe (2-figurig)
1037,378,2,Reliefplastik
1037,571,84,Büste
1037,362,5,Zyklus
1037,758,1,Portalskulptur
1037,1672,82,Sitzfigur
1037,757,13,Kopf
1037,1831,13,Gruppe
1037,561,4,Kruzifix
1037,718,2,Retabel
1037,295,21,Brunnenskulptur
1037,1035,197,Freiskulptur
1037,48,7,Figur
1037,657,23,Tierfigur
1037,181,1,Konsole
1037,1036,14,Gruppe (3-figurig)
1037,968,1,Taufstein
1037,3339,1,Konsolfigur
1037,435,12,Modell
1037,1271,116,Kleinskulptur
1037,861,84,Gartenskulptur
1037,686,8,Reliquiar
1037,1037,748,Rundplastik (Rückseite ausgearbeitet)
313,25,742,Prospekt
313,313,742,Kleintransporter
313,123456789,742,Kleintransporter
501,21,734,Monografie
501,10,7,Architektur
501,51,2,Druck
501,132,1,Malerei
501,28,1,Zeichnung
501,111,1,Wandmalerei
501,186,1,Zeitschrift
501,58,1,Nachrichtenmedien, Journalismus, Verlagswesen
501,262,2,Erziehung, Schul- und Bildungswesen
501,201,1,Zeitschriften, fortlaufende Sammelwerke
501,319,1,Musik
501,253,6,Ingenieurwissenschaften und Maschinenbau
501,522,8,Informatik
501,185,1,Quelle
501,188,1,Theologie, Christentum
501,1482,1,Deutschland
501,152,666,Technische Chemie
501,1368,8,Photographie
501,1174,4,Künste, Bildende Kunst allgemein
501,499,666,Industrielle und handwerkliche Fertigung
501,59,1,Freizeitgestaltung, Darstellende Kunst
501,264,6,Hauswirtschaft und Familienleben
501,830,1,Deutsche Literatur
501,175,6,Technik
501,977,6,Hausbau, Bauhandwerk
501,1620,4,Öffentliche Darbietungen, Film, Rundfunk
501,500,668,Grafische Verfahren, Drucke
501,620,1,Theater, Tanz
501,501,741,Fotografie, Computerkunst
331,4,225,Fotos
331,21,230,Monografie
331,10,2,Architektur
331,66,9,Ortskatalog zur Kunst und Architektur
331,52,201,Technik-Katalog
331,51,201,Druck
331,6,94,Kunstgewerbe
331,50,201,Druckgrafik
331,132,6,Malerei
331,60,1,Bildnis
331,179,46,Band
331,178,287,Online-Publikation
331,16,1,Statue
331,186,8,Zeitschrift
331,73,15,Relief
331,239,1,Grabstein
331,184,162,Geschichte
331,522,1,Informatik
331,185,5,Quelle
331,1277,6,Buch
331,1482,27,Deutschland
331,424,1,Künstler
331,1368,1,Photographie
331,422,250,Auktionskatalog
331,196,8,Handel, Kommunikation, Verkehr
331,267,2,Keramik
331,427,8,Management
331,1027,1,Denkmal
331,417,7,Kunsthandwerk
331,859,9,Mehrbändiges Werk
331,1834,1,Bayern
331,421,2,Kunst
331,452,4,Goldschmiedekunst
331,2063,2,Frankreich
331,418,5,Arbeiten auf Papier
331,1456,89,Sammlung
331,580,1,Vase
331,1393,5,Schmiedekunst
331,3183,5,Plastik
331,1491,1,Museum
331,444,2,Rezension
331,3911,8,Österreich
331,2324,2,Waffe
331,7,15,Medaille
331,1271,23,Kleinskulptur
331,1800,3,Inschrift
331,331,735,Münze
3017,4,424,Fotos
3017,1,49,Fotografie
3017,2,43,Foto
3017,21,3,Monografie
3017,10,341,Architektur
3017,66,331,Ortskatalog zur Kunst und Architektur
3017,24,1,Bild
3017,51,28,Druck
3017,27,1,Zeichenkunst
3017,50,32,Druckgrafik
3017,132,1,Malerei
3017,28,1,Zeichnung
3017,178,1,Online-Publikation
3017,391,22,Kartenforum
3017,126,1,Kirche
3017,761,9,Schloss
3017,211,2,Grundriss
3017,1027,1,Denkmal
3017,606,2,Plan
3017,296,2,Brunnen
3017,1565,3,Villa
3017,755,1,Aufriss
3017,329,1,Platz
3017,2048,1,Bauwerk
3017,1539,1,Altkarte
3017,1454,1,Landschaftsgestaltung, Raumplanung
3017,1674,2,Krankenhaus
3017,861,2,Gartenskulptur
3017,5300,1,Friedhof
3017,1987,1,Sakralbau
3017,3017,735,Park
1055,4,734,Fotos
1055,1,734,Fotografie
1055,2,734,Foto
1055,1055,734,Festveranstaltungen
714,14,680,Monographie
714,179,38,Band
714,105,13,mehrbändiges Werk
714,98,724,book
714,805,1,fortlaufendes Sammelwerk
714,99,4,sh2008113365
714,714,732,sh85148236
6962,4,163,Fotos
6962,1,17,Fotografie
6962,21,193,Monografie
6962,10,420,Architektur
6962,66,145,Ortskatalog zur Kunst und Architektur
6962,24,1,Bild
6962,36,4,Wohnhaus
6962,6,7,Kunstgewerbe
6962,132,1,Malerei
6962,179,3,Band
6962,178,96,Online-Publikation
6962,85,2,Buchmalerei
6962,93,1,Deckenbild
6962,186,13,Zeitschrift
6962,12,1,Recht
6962,262,2,Erziehung, Schul- und Bildungswesen
6962,184,12,Geschichte
6962,568,2,Druckgraphik
6962,67,3,Schellackplatte
6962,203,1,Text
6962,858,12,Handschrift
6962,522,1,Informatik
6962,1030,2,Karte
6962,530,7,Geschichte Deutschlands
6962,185,9,Quelle
6962,529,7,Geografie, Reisen (Deutschland)
6962,1277,5,Buch
6962,1482,14,Deutschland
6962,761,2,Schloss
6962,422,6,Auktionskatalog
6962,33,1,Lyrik
6962,167,1,Portal
6962,224,1,Miniatur
6962,575,3,Ausstellung
6962,1046,1,Literatur
6962,859,3,Mehrbändiges Werk
6962,1834,3,Bayern
6962,447,5,Fortlaufendes Sammelwerk
6962,421,1,Kunst
6962,831,2,Theater
6962,1212,11,Bibliotheks- und Informationswissenschaft
6962,1814,3,Aufsatzsammlung
6962,1226,6,Deutsch
6962,649,1,Kapelle
6962,1456,4,Sammlung
6962,3806,1,Turm
6962,1901,1,Klosterkirche
6962,513,2,Kloster
6962,2651,10,Kongress
6962,294,1,Innenraum
6962,779,9,Bibliographie
6962,2381,2,Europa
6962,1491,13,Museum
6962,1777,1,Zeitung
6962,5104,1,Gaststätte
6962,357,6,Dresden
6962,3911,1,Österreich
6962,1192,1,Palais
6962,6962,732,Bibliothek
6962,465,1,Bibliotheken
6962,4273,3,Saal
704,4,166,Fotos
704,1,3,Fotografie
704,21,3,Monografie
704,10,710,Architektur
704,66,127,Ortskatalog zur Kunst und Architektur
704,15,1,Skulptur
704,82,2,Karten und Pläne
704,27,1,Zeichenkunst
704,132,1,Malerei
704,178,9,Online-Publikation
704,239,2,Grabstein
704,126,12,Kirche
704,167,1,Portal
704,587,3,Kirche (katholisch)
704,296,4,Brunnen
704,1174,1,Künste, Bildende Kunst allgemein
704,372,6,Glasmalerei
704,585,1,Plastik, Numismatik, Keramik, Metallkunst
704,649,2,Kapelle
704,2143,1,Schlussstein
704,1901,1,Klosterkirche
704,513,11,Kloster
704,294,2,Innenraum
704,1360,1,Wappen
704,2200,1,Hotel
704,968,1,Taufstein
704,2463,1,Marktplatz
704,500,1,Grafische Verfahren, Drucke
704,5300,1,Friedhof
704,704,729,Kreuzgang
1123,4,171,Fotos
1123,1,568,Fotografie
1123,2,44,Foto
1123,10,666,Architektur
1123,66,4,Ortskatalog zur Kunst und Architektur
1123,52,1,Technik-Katalog
1123,15,11,Skulptur
1123,27,7,Zeichenkunst
1123,28,6,Zeichnung
1123,16,1,Statue
1123,867,1,Musik-Katalog
1123,108,1,Brücke
1123,985,3,Schloß
1123,1874,1,Grafik
1123,1123,729,Portfolio-Pöppelmann-Zwinger
1123,1124,78,Festarchitektur
5100,21,61,Monografie
5100,10,1,Architektur
5100,22,2,Medizin, Gesundheit
5100,186,73,Zeitschrift
5100,12,1,Recht
5100,58,136,Nachrichtenmedien, Journalismus, Verlagswesen
5100,262,20,Erziehung, Schul- und Bildungswesen
5100,201,219,Zeitschriften, fortlaufende Sammelwerke
5100,184,63,Geschichte
5100,450,1,Stadt
5100,522,2,Informatik
5100,530,53,Geschichte Deutschlands
5100,185,17,Quelle
5100,315,13,Tiere
5100,529,47,Geografie, Reisen (Deutschland)
5100,170,14,Naturwissenschaften
5100,169,186,Allgemeines, Wissenschaft
5100,1044,17,Literatur, Rhetorik, Literaturwissenschaft
5100,974,38,Geschichte Europas
5100,962,28,Geografie, Reisen
5100,39,1,Sozialwissenschaften, Soziologie, Anthropologie
5100,427,3,Management
5100,439,1,Französische Literatur
5100,575,1,Ausstellung
5100,441,1,Spanische und portugiesische Literatur
5100,440,1,Italienische, rumänische, rätoromanische Literatur
5100,1046,7,Literatur
5100,1174,321,Künste, Bildende Kunst allgemein
5100,59,130,Freizeitgestaltung, Darstellende Kunst
5100,1039,1,Kultur
5100,586,5,Biografie, Genealogie, Heraldik
5100,447,6,Fortlaufendes Sammelwerk
5100,421,32,Kunst
5100,780,1,Philosophie
5100,585,6,Plastik, Numismatik, Keramik, Metallkunst
5100,1212,14,Bibliotheks- und Informationswissenschaft
5100,80,30,Alte Geschichte, Archäologie
5100,175,1,Technik
5100,2063,7,Frankreich
5100,1226,130,Deutsch
5100,2640,14,Bericht
5100,779,130,Bibliographie
5100,1491,2,Museum
5100,3911,29,Österreich
5100,4104,1,Bibliografien
5100,500,1,Grafische Verfahren, Drucke
5100,2090,2,Bräuche, Etikette, Folklore
5100,5100,728,Organisationen, Museumswissenschaft
6464,21,704,Monografie
6464,10,1,Architektur
6464,22,22,Medizin, Gesundheit
6464,58,2,Nachrichtenmedien, Journalismus, Verlagswesen
6464,201,2,Zeitschriften, fortlaufende Sammelwerke
6464,235,1,Biowissenschaften, Biologie
6464,320,26,Physik
6464,319,3,Musik
6464,215,5,Chemie
6464,253,81,Ingenieurwissenschaften und Maschinenbau
6464,522,127,Informatik
6464,363,16,Mathematik
6464,168,2,Geowissenschaften
6464,152,17,Technische Chemie
6464,18,3,Astronomie, Kartographie
6464,169,2,Allgemeines, Wissenschaft
6464,196,6,Handel, Kommunikation, Verkehr
6464,427,2,Management
6464,511,1,Psychologie
6464,499,27,Industrielle und handwerkliche Fertigung
6464,264,1,Hauswirtschaft und Familienleben
6464,447,13,Fortlaufendes Sammelwerk
6464,977,1,Hausbau, Bauhandwerk
