timeId,name,affiliateId,count
7,"Jäckel, Hildegard (Fotograf)",447,570
7,"Filmnegative, Ordner 288 (Gruppen)",19784,558
7,"Richter, Ursula (Fotograf)",69,510
7,Wirtschaftsministerium Württemberg-Hohenzollern,1525,509
7,Wasserwirtschaftsamt Buchen,853,496
7,"Filmnegative, Ordner 286 (Bühne)",15877,490
7,LRA Lörrach,22157,477
7,Landratsamt Hechingen,2261,461
7,Bildarchiv Foto Marburg (Marburg),420,460
7,Frisörmuseum,4314,446
7,Heimat- und Handwerksmuseum Wahlstedt,1147,441
7,Landratsamt Mosbach,8518,438
7,Staatskommissariat für die Umsiedlung (Provenienzen Registraturbildner),12565,427
7,"Filmnegative, Ordner 292 (Transnistrien)",4993,420
7,"Filmnegative, Ordner 284 (Bukarest)",7499,417
7,Heimatmuseum Quierschied,7572,413
7,Reichsbahndirektion Karlsruhe,2492,413
7,Regierungspräsidium Freiburg,10188,402
7,Ministerium des Kultus und Unterrichts Freiburg,11463,394
7,Forstdirektion Nordbaden,7026,385
7,"Borchert, Christian (Fotograf)",1148,385
7,Hôtel Drouot,10657,384
7,Forstamt Buchen,898,380
7,"Heyde, Gerhard (Fotograf)",1072,356
7,Der Präsident des Landesbezirks Baden,5065,355
7,Oberfinanzdirektion Tübingen,693,350
7,Forstamt Philippsburg,4475,348
7,Dekartellisierungsstelle,14217,335
7,Forstamt Mosbach,1446,335
7,Forstamt Sinsheim,8509,329
7,"Filmnegative, Ordner 291 (Sport)",18437,320
7,Regierungspräsidium Karlsruhe,46,313
7,Oskar Netoliczka,1727,308
7,LVA Baden,3831,303
7,Landesamt für Soforthilfe,730,295
7,"Filmnegative, Ordner 266 (Banat)",8532,295
7,Hessisches Staatsarchiv (Marburg),1054,291
7,"Rumpf, Karl",1053,290
7,Forstamt Schwetzingen,3808,289
7,Staatskommissariat für politische Säuberung,1497,286
7,"Filmnegativ, Ordner 285 (Vokskunst)",19465,283
7,"Filmnegative, Ordner 127 Stuttgart",2205,280
7,"Filmnegative, Ordner 289 (Szenen)",11943,265
7,Forstamt Eberbach,5269,256
7,Forstamt Gerlachsheim,2725,245
7,Regierungspräsidum Karlsruhe,710,238
7,"Meicht, Konrad",10371,231
7,[Kurt Lutz],22532,230
7,Präsident von Hohenzollern - Abwicklungsstelle,9426,227
7,Forstamt Weinheim,3807,220
7,"Seifert, Else (Fotograf)",314,215
7,Otto Dix Stiftung (Vaduz),13284,214
7,Landesgewerbeamt Karlsruhe,21001,214
7,Forstamt Eppingen,11622,213
7,Forstamt Mittelberg,10181,212
7,Forstamt Tauberbischofsheim,7609,211
7,Kultministerium Baden-Württemberg Hochschulreferent Freiburg,17154,208
7,Forstamt Wertheim,11300,204
7,Finanzministerium,3059,199
7,Forstamt Wiesloch,4358,198
7,"Etienne Ader, Commissaire-Priseur",21479,193
7,Forum für Nachlässe von Künstlerinnen und Künstlern e.V.,2214,185
7,Forstamt Langensteinbach,2460,179
7,"Richter, Hans Theo",7566,177
7,"Filmnegative, Ordner 903 (Zeitgeschehen 1939)",3920,175
7,"Schinkel, Karl Friedrich",8354,174
7,"Rosenbauer, Gregor",31110,172
7,Preußisches Staatshochbauamt Sigmaringen (Provenienzen Registraturbildner),1684,170
7,Forstamt Pforzheim,12109,170
7,Wasser- und Schifffahrtsamt Heidelberg,6517,170
8,"Gerig, Uwe (Fotograf)",161,35339
8,"Otto, Gerhard (Fotograf)",75,23710
8,"Bibliothek der Universität Konstanz,",448,6767
8,"Richter, Regine (Fotograf)",61,4614
8,"Schumacher, Klaus-Dieter (Fotograf)",32,4191
8,Universitätsbibliothek der Universität Stuttgart,3100,3567
8,Medizinische Fakultät Charité - Universitätsmedizin Berlin,629,3335
8,"ZDV Universität Tübingen,",1110,3314
8,"Universitätsbibliothek der Universität Heidelberg,",70,2531
8,Freie Universität Berlin,4321,2374
8,"Ahlers, Henrik (Fotograf)",119,2315
8,Universitätsbibliothek der Ludwig-Maximilians-Universität,918,2200
8,Forschungsinstitut zur Zukunft der Arbeit GmbH,3305,2136
8,Universitätsbibliothek der TU München,336,1961
8,Niedersächsische Staats- und Universitätsbibliothek Göttingen,179,1874
8,"Rous, André (Fotograf)",2,1610
8,Universitätsbibliothek Kiel,1285,1523
8,Staats- und Universitätsbibliothek Hamburg,7819,1305
8,IZA,5810,1245
8,[Internat. Begegnungs- und Forschungszentrum für Informatik],2026,1137
8,Forschungsinst. zur Zukunft der Arbeit,1483,1101
8,Hochschulbibliothek der Rheinisch-Westfälischen Technischen Hochschule Aachen,1151,1093
8,Universitäts- und Landesbibliothek Sachsen-Anhalt,1205,1072
8,Universitäts- und Landesbibliothek Bonn,2671,993
8,Universitätsbibliothek der Universität Erlangen-Nürnberg,2337,912
8,KIT-Bibliothek,226,880
8,Universitätsbibliothek der Universität Würzburg,8574,864
8,"ZEW,",8875,806
8,"Bregulla, Siegfried (Fotograf)",797,770
8,Universitätsbibliothek der Technischen Universität Berlin,25077,770
8,Universitäts- und Stadtbibliothek Köln,210,749
8,Universitäts- und Landesbibliothek der Heinrich-Heine-Universität Düsseldorf,2276,687
8,Promultis-Verlag,10830,680
8,Universitätsbibliothek Regensburg,3434,674
8,Universität Ulm. Medizinische Fakultät,10216,674
8,"Nosko, Eugen",3967,670
8,Fink,2862,668
8,Bibliothek der Tierärztlichen Hochschule Hannover,1084,667
8,SLUB/DF-Digitalisierung (Fotograf),586,655
8,"Zehetbauer, Johann Paul",10831,647
8,Thüringer Universitäts- und Landesbibliothek Jena,9994,638
8,Deutsche Zentralbibliothek für Medizin,6160,637
8,Zentrale Hochschulbibliothek Lübeck,1827,619
8,VVB Laufersweiler,6062,611
8,Philipps-Universität Marburg,792,608
8,"Nessler, Walter",57,606
8,Universitätsbibliothek Mainz,11882,604
8,Universitätsbibliothek Greifswald,3599,550
8,Deutsches Volksliedarchiv,1732,538
8,"Deutsches Volksliedarchiv &lt;Freiburg, Breisgau&gt;",1733,538
8,"Universitätsbibliothek Tübingen,",14362,505
8,Deutschland / Bundestag,4414,501
8,Universitätsbibliothek Ilmenau,1442,497
8,"DIP,",4413,496
8,Deutschland / Bundesrat,4415,496
8,Marlis Decker,364,487
8,Universitätsbibliothek Duisburg-Essen,416,468
8,Univ.-Bibliothek Frankfurt am Main,30557,458
8,"Universität Tübingen,",24561,453
8,"Kommunikations-, Informations- und Medienzentrum der Universität Hohenheim",5442,446
8,Deutsche Bundesstiftung Umwelt,2122,435
8,Rheinisch-Westfälisches Institut für Wirtschaftsforschung,2119,420
8,"SLUB Dresden, Allgemein",26161,407
8,"Michael Frank, michael-frank.eu",6880,406
8,www.michael-frank.eu,6882,404
8,Forschungszentrum Karlsruhe,10354,401
8,Universität Ulm. Fakultät für Ingenieurwissenschaften und Informatik,3454,388
8,"Fink,",6984,387
8,"Sørensen, Inger (Fotograf)",410,386
8,Schöningh,10470,385
8,"Bundesinstitut für Bau-, Stadt- und Raumforschung (BBSR) im Bundesamt für Bauwesen und Raumordnung (BBR)",3605,383
8,"Frank, Michael (1982-)",6881,381
8,Universitätsbibliothek,574,371
8,Vandenhoeck & Ruprecht,381,363
8,Werkstatt Diebold Lauber,37208,358
8,Universitätsbibliothek Kassel,21203,357
8,"SLUB Dresden,",7180,353
8,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie,",16868,348
8,"Humboldt Universität zu Berlin, Mathematisch-Naturwissenschaftliche Fakultät I",5067,340
8,Deutsches Institut für Erwachsenenbildung,3538,338
8,Universitäts- und Landesbibliothek der Westfälischen Wilhelms-Universität,10640,335
8,Universitätsbibliothek Technische Universität Dortmund,13368,335
8,"Müther, Herbert (1949-)",29111,335
8,"Universitätsbibliothek der Universität Stuttgart,",5853,334
8,Univ.-Verl. Karlsruhe,9213,329
8,Unbekannter Fotograf (Fotograf),585,313
8,Institut für Europäische Geschichte,4797,309
8,Frisörmuseum,4314,307
8,"Ortner, Manfred",13763,305
8,"Ortner, Laurids",13762,303
8,Bibliothek der Universität Konstanz,4998,298
8,Universitätsbibliothek Wuppertal,3803,293
8,Hans-Böckler-Stiftung,11382,292
8,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,6655,291
8,"Oettinger, Günther H.; Politiker (CDU), 1953-",689,289
8,Universität Ulm. Fakultät für Naturwissenschaften,20266,288
8,"Univ. Mannheim, Sonderforschungsbereich 504,",11511,287
8,DIE,21070,284
8,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",4572,280
8,"Universität Mannheim / ZEW,",12886,276
9,"Gerig, Uwe (Fotograf)",161,12488
9,Universitätsbibliothek der Universität Stuttgart,3100,2407
9,Universitätsbibliothek der Ludwig-Maximilians-Universität,918,2113
9,Universitätsbibliothek der TU München,336,1944
9,Niedersächsische Staats- und Universitätsbibliothek Göttingen,179,1678
9,Medizinische Fakultät Charité - Universitätsmedizin Berlin,629,1593
9,Staats- und Universitätsbibliothek Hamburg,7819,1302
9,"Bibliothek der Universität Konstanz,",448,1295
9,Freie Universität Berlin,4321,1264
9,Forschungsinstitut zur Zukunft der Arbeit GmbH,3305,1177
9,Hochschulbibliothek der Rheinisch-Westfälischen Technischen Hochschule Aachen,1151,1029
9,Universitäts- und Landesbibliothek Bonn,2671,964
9,Universitätsbibliothek der Universität Erlangen-Nürnberg,2337,911
9,Universitätsbibliothek der Universität Würzburg,8574,849
9,Universitätsbibliothek der Technischen Universität Berlin,25077,758
9,Universitätsbibliothek Kiel,1285,710
9,Universitäts- und Landesbibliothek der Heinrich-Heine-Universität Düsseldorf,2276,687
9,Thüringer Universitäts- und Landesbibliothek Jena,9994,637
9,Universitätsbibliothek Regensburg,3434,632
9,KIT-Bibliothek,226,623
9,Philipps-Universität Marburg,792,608
9,Universitätsbibliothek Mainz,11882,603
9,Universitäts- und Landesbibliothek Sachsen-Anhalt,1205,598
9,Universitäts- und Stadtbibliothek Köln,210,590
9,Universitätsbibliothek Greifswald,3599,547
9,Universität Ulm. Medizinische Fakultät,10216,520
9,Bibliothek der Tierärztlichen Hochschule Hannover,1084,468
9,Universitätsbibliothek Duisburg-Essen,416,466
9,Zentrale Hochschulbibliothek Lübeck,1827,462
9,Deutsche Zentralbibliothek für Medizin,6160,449
9,Deutschland / Bundestag,4414,416
9,"DIP,",4413,413
9,Deutschland / Bundesrat,4415,413
9,Universitätsbibliothek Ilmenau,1442,399
9,"Universitätsbibliothek der Universität Heidelberg,",70,373
9,Universitäts- und Landesbibliothek der Westfälischen Wilhelms-Universität,10640,330
9,"Humboldt Universität zu Berlin, Mathematisch-Naturwissenschaftliche Fakultät I",5067,329
9,Deutsche Bundesstiftung Umwelt,2122,322
9,Universitätsbibliothek,574,312
9,Univ.-Bibliothek Frankfurt am Main,30557,301
9,"Kommunikations-, Informations- und Medienzentrum der Universität Hohenheim",5442,298
9,"Rous, André (Fotograf)",2,282
9,Universitätsbibliothek der Universität Potsdam,20636,271
9,"Höhne, Erich (Fotograf)",4,269
9,"Pohl, Erich (Fotograf)",5,269
9,"SLUB Dresden,",7180,266
9,"Universitätsbibliothek Tübingen,",14362,265
9,"Michael Frank, michael-frank.eu",6880,264
9,www.michael-frank.eu,6882,263
9,SLUB/Dresdner Digitalisierungszentrum (Fotograf),788,261
9,"Frank, Michael (1982-)",6881,250
9,Bibliothek der Universität Konstanz,4998,244
9,Rheinisch-Westfälisches Institut für Wirtschaftsforschung,2119,241
9,"Bundesinstitut für Bau-, Stadt- und Raumforschung (BBSR) im Bundesamt für Bauwesen und Raumordnung (BBR)",3605,233
9,"Universitätsbibliothek Bielefeld, Hochschulschriften",17484,217
9,Universitätsbibliothek Wuppertal,3803,214
9,Universitätsbibliothek Kassel,21203,213
9,"Richter, Regine (Fotograf)",61,203
9,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie,",16868,201
9,Institut für Europäische Geschichte,4797,189
9,"Schweitzer, Dieter",6610,180
9,KIT Scientific Publishing,439,178
9,Universitätsbibliothek Hildesheim,22478,178
9,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",4572,173
9,Universitätsbibliothek Technische Universität Dortmund,13368,170
9,"Voß, Alfred",68799,167
9,Düsseldorf Institute for Competition Economics (DICE),5295,159
9,Universität Ulm. Fakultät für Ingenieurwissenschaften und Informatik,3454,148
9,Bayern / Landesamt für Statistik und Datenverarbeitung,388,146
9,Bibliothek der Medizinischen Hochschule Hannover,33833,146
9,Landesamt,387,144
9,"Oppermann, Martin",24176,144
9,Universitätsbibliothek Bayreuth,1850,136
9,"IRC-Library, Information Resource Center der Jacobs University Bremen",4803,135
9,"Schinkel, Karl Friedrich",8354,132
9,Akademie für Raumforschung und Landesplanung,14011,127
9,"ZEW,",8875,126
9,Institut für Qualität und Wirtschaftlichkeit im Gesundheitswesen,14366,125
9,"Humboldt Universität zu Berlin, Mathematisch-Naturwissenschaftliche Fakultät II",19050,124
9,Universitätsbibliothek der Universität Siegen,9848,122
9,Europäische Geschichte Online [Elektronische Ressource]: EGO = European history online / hrsg. vom Institut für Europäische Geschichte Mainz,20911,120
9,Technische Universität Kaiserslautern,26283,117
9,Universität Ulm. Fakultät für Naturwissenschaften,20266,111
9,Julius Kühn-Institut,32570,111
9,Saechsische Landesbibliothek- Staats- und Universitaetsbibliothek Dresden,59093,111
9,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,6655,108
9,Universitätsbibliothek Mannheim,35245,107
9,"Universitätsbibliothek Heidelberg,",6852,102
9,Fernuniversität Hagen,46545,101
9,Universitätsverlag Göttingen c/o SUB Göttingen,27488,100
9,"Eligehausen, Rolf (1942-)",1012,99
9,Hans-Böckler-Stiftung,11382,99
9,"Keller, Heimo Joachim",41060,96
9,Universitätsbibliothek der BTU Cottbus,109,93
9,"Düsseldorf Institute for Competition Economics (DICE), Heinrich-Heine-Universität Düsseldorf",5297,91
9,Bayern / Landesamt für Umwelt,13437,90
9,"Virsik-Köpp, Patricia",85498,90
9,Universitätsbibliothek der Universität der Bundeswehr,5276,88
9,Universitätsbibliothek Clausthal,40290,88
9,Universitätsbibliothek Heidelberg,376,87
10,Domänenkanzlei,131,7312
10,STB,2075,2222
10,Cotta,301,2033
10,Deutsche Forschungsgemeinschaft,13,1460
10,"Großherzogliches Justizdepartement, Lehenhof",351,1371
10,Brockhaus,600,1210
10,Manz,120,1192
10,Hofgericht Oberrheinkreis,2157,1168
10,Metzler,2085,1162
10,Fürstliche Landesregierung Sigmaringen,5025,1149
10,Reimer,1265,1126
10,Gesamtarchiv der Schenken von Stauffenberg,5311,1109
10,Preußische Regierung Sigmaringen,326,1087
10,Zensurkommission,728,1002
10,Sauerländer,2727,922
10,Franckh,3673,809
10,"Schumacher, Klaus-Dieter (Fotograf)",32,728
10,Wigand,3166,694
10,Kollmann,1255,683
10,Bezirksamt Eberbach,3715,635
10,Bezirksamt Gengenbach,257,633
10,"Scott, Walter (1771-1832)",15730,626
10,Rentamt Löwenstein,2142,603
10,Hofgericht Seekreis,2245,584
10,Leopold Adler,7885,571
10,Schleswig-Holsteinische Landesbibliothek,4887,567
10,Hahn,1045,566
10,Weber,3311,561
10,Ministerium des Innern; Adelsmatrikelkommission,2057,561
10,Oberamt Künzelsau,1487,560
10,Ministerium der Auswärtigen Angelegenheiten,6561,555
10,Perthes,1039,537
10,Ministerium des Innern,18123,531
10,Arnold,637,521
10,Didot,1476,520
10,Fürstliches Rentamt Breuberg,1120,515
10,Geheime Konferenz Sigmaringen,22347,509
10,"Semper, Gottfried",3268,487
10,Wolf,1291,481
10,Tauchnitz,3697,481
10,Hofgericht des Seekreises,4197,476
10,Franz,5766,464
10,Beck,2752,460
10,Dieterich,5662,451
10,"Dumas, Alexandre (1802-1870)",820,448
10,Seidel,1137,447
10,Fleischmann,10890,447
10,Fürstl. Rentamt Breuberg,10833,432
10,Regierung des Seekreises,7745,431
10,Rieger,427,427
10,"Schinkel, Karl Friedrich",8354,426
10,Zentralstelle für Gewerbe und Handel in Stuttgart (1848-1920),2831,414
10,"Cornelius, Peter von",6174,399
10,Lindauer,907,396
10,Gerold,722,394
10,Bezirksamt Eppingen,10312,384
10,Weidmann,7693,383
10,"Goethe, Johann Wolfgang von (1749-1832)",4580,374
10,Pustet,5558,374
10,Murray,1559,371
10,Fleischer,3716,361
10,Studienfondsverwaltung Rastatt,9900,359
10,Voigt,3335,351
10,Basse,450,350
10,Müller,914,349
10,Wagner,264,341
10,"Scribe, Eugène (1791-1861)",4263,335
10,Campe,12965,334
10,Rentamt Beuron,7783,333
10,"Cicero, Marcus Tullius (v106-v43)",276,331
10,Leske,5709,329
10,Baumgärtner,1235,323
10,Baudry,12316,316
10,Teubner,266,310
10,"Kock, Paul de (1794-1871)",8164,309
10,Impr. Royale,8522,309
10,Oskar Netoliczka,1727,308
10,Hoffmann,5946,308
10,Allg. Zeitung,6158,304
10,Mohr,1075,302
10,Scheible,8172,293
10,Forstamt Mosbach,1446,293
10,Dümmler,3052,292
10,Frenckell,3269,291
10,"Scheible, Rieger & Sattler",8163,290
10,Hübschmann,4622,288
10,Palm,6332,287
10,"Cotta, Johann Friedrich von (1764-1832)",6159,285
10,"Shakespeare, William (1564-1616)",5255,277
10,"Romani, Felice (1788-1865)",9632,276
10,Barth,3235,273
10,Vieweg,404,272
10,Mittler,4058,270
10,Engelmann,10518,266
10,Winter,2570,265
10,Hinrichs,482,263
10,Hallberger,11479,261
10,Max,1931,260
10,Forstamt Spessart,6648,258
10,Rösl,16573,258
11,"Höhne, Erich (Fotograf)",4,90328
11,"Pohl, Erich (Fotograf)",5,77264
11,Willy Pragher,27,17482
11,"Peter, Richard jun. (Fotograf)",2297,3665
11,Bundesbahndirektion Karlsruhe,205,3293
11,"Peter, Richard sen. (Fotograf)",407,2450
11,Landratsamt Buchen,29,2420
11,"Jäckel, Hildegard (Fotograf)",447,1782
11,"Eschen, Fritz (Fotograf)",188,1453
11,"Borchert, Christian (Fotograf)",1148,1312
11,"Filmnegative, Ordner 151 (Freiburg 1956)",1282,1246
11,"Wurst, Werner (Fotograf)",14,1045
11,Peter Gauhe,254,965
11,Frisörmuseum,4314,961
11,"Heyde, Gerhard (Fotograf)",1072,931
11,"Filmnegative, Ordner 892 Nobelpreisträger",1185,831
11,Saarländisches Schulmuseum Ottweiler,835,812
11,KfK-Vorstand,1065,805
11,Technoseum,755,805
11,"Rapp, Günter (Fotograf)",525,735
11,"Eschen, Klaus (Fotograf)",725,656
11,"Filmnegative, Ordner 749 CD",9431,648
11,Forstdirektion Nordbaden,7026,611
11,"Hildebrand, Gustav (Fotograf)",58,586
11,"Filmnegative, Ordner 583 Donaueschinger Musiktage",491,565
11,"Filmnegative, Ordner 737 Landesregierung",8633,557
11,Regierungspräsidium Karlsruhe,46,556
11,"Filmnegative, Ordner 1410 Theater",5472,544
11,"Filmnegative, Ordner 0741 850 Jahre Freiburg",28,532
11,"Filmnegative, Ordner 0735 Persönlichkeiten",770,515
11,"Filmnegative, Ordner 0029 Berlin 1960",2315,512
11,"Filmnegative, Ordner 142 (Schwarzwald)",321,499
11,Künstlermuseum Heikendorf - Kieler Förde,1463,492
11,"Blunck, Heinrich",3873,487
11,"Filmnegative, Ordner 144 Schwarzwald Winter I+II",1223,453
11,"Filmnegative, Ordner 739 Internationale Begegnungen",6615,449
11,"Filmnegative, Ordner 933 Schulen",768,442
11,"Filmnegative, Ordner 140 Freudenstadt",751,441
11,"Filmnegative, Ordner 507 Autosport",1945,441
11,Heinrich Freund,2125,402
11,"Filmnegative, Ordner 146 Bad Krozingen",897,402
11,"Filmnegative, Ordner 950 Hebeltage und andere Feste",6399,390
11,Oberschulamt Karlsruhe,1498,388
11,Regierungspräsidum Karlsruhe,710,381
11,"Filmnegative, Ordner 738 Regierungspräsidium 2",514,377
11,"Filmnegative, Ordner 981 Freiburger Fasnet 1936",7765,377
11,"Filmnegative, Ordner 904 Zeitgeschehen ab 1950",7410,373
11,"Filmnegative, Ordner 147 Kaiserstuhl",2757,370
11,Forstamt Buchen,898,366
11,"Filmnegative, Ordner 1885 Uni_Freiburg",310,363
11,Wasserwirtschaftsamt Buchen,853,353
11,"Filmnegative, Ordner 886 Reportagen Freiburg",5185,350
11,Landratsamt Mosbach,8518,344
11,"Filmnegative, Ordner 655 Freiburger Presseball",14098,340
11,"Pisarek, Abraham (Fotograf)",1,331
11,"Filmnegative, Ordner 119 Badenweiler",1682,330
11,Forum für Nachlässe von Künstlerinnen und Künstlern e.V.,2214,327
11,"Filmnegative, Ordner 95 Bodensee",589,327
11,Landratsamt Hechingen,2261,326
11,Theobald Nebel,26055,325
11,"Filmnegative, Ordner 510 Autobahnbau",1127,314
11,"Helbig, Konrad (Fotograf)",544,307
11,Unbekannt,7886,299
11,"Weimer, Friedrich (Fotograf)",44,298
11,"Filmnegative, Ordner 1409 Theater Freiburg",7027,291
11,"Math. Forschungsinst.,",1001,280
11,"Heidersberger, Heinrich (Fotograf)",4181,280
11,"Filmnegative, Ordner 896 Amerikahaus",7998,273
11,"Filmnegative, Ordner 153 (Ordner 153)",1968,270
11,"Domarus, Ernst von",5977,267
11,Sparkassenstiftung Schleswig-Holstein,5978,267
11,Heimat- und Handwerksmuseum Wahlstedt,1147,264
11,"Filmnegative, Ordner 895 500 Jahre Universität",11119,256
11,Vandenhoeck & Ruprecht,381,252
11,"Vandenhoeck & Ruprecht,",4660,247
11,Unbekannter Fotograf (Fotograf),585,244
11,"Filmnegative, Ordner 456 Luftfahrt",18453,237
11,"Schumacher, Klaus-Dieter (Fotograf)",32,233
11,Bundesinst. für Ostwiss. und Internat. Studien,4812,233
11,Finanzministerium,3059,232
11,Forstamt Mosbach,1446,231
11,Forstbezirk Eppingen,5022,231
11,"Filmnegative, Ordner 1884 Bauen Freiburg",5991,228
11,Domänenkanzlei,131,225
11,Forstdirektion Karlsruhe,2845,224
11,"Filmnegative, Ordner 156 Freiburg 1970",1951,213
11,"Richter, Hans Theo",7566,209
11,Bildarchiv Foto Marburg (Marburg),420,209
11,Forstamt Weinheim,3807,201
11,"Filmnegative, Ordner 0025 Berlin Ost",7542,197
11,"Aufsberg, Lala (Fotograf)",537,196
11,Dorfmuseum Schönwalde,5819,192
11,Forstamt Sinsheim,8509,192
11,"Nosko, Eugen (Fotograf)",193,192
11,Forstbezirk Alpirsbach,12443,187
11,"Hanisch, Günther (Fotograf)",2419,176
11,Alexej von Assaulenko-Kulturstiftung,715,171
11,"Assaulenko, Alexej von",716,171
11,"Filmnegative, Ordner 145 Lahr",6427,171
11,"Filmnegative, Ordner 656 Städt. Bühne Freiburg",21561,167
12,Deutsche Forschungsgemeinschaft,13,9637
12,"Großherzogliches Justizdepartement, Lehenhof",351,4256
12,Limpurg-Gaildorfer Erbschenkenarchiv,162,4154
12,"Schumacher, Klaus-Dieter (Fotograf)",32,3787
12,Regierung,442,3263
12,Varia Grafschaft Wertheim,1988,2251
12,"Pöppelmann, Matthäus Daniel",1796,2077
12,Wolff,958,1902
12,Reichsabtei Obermarchtal,1527,1876
12,"Asam, Cosmas Damian",479,1753
12,Langenheim,5486,1662
12,Meyer,882,1583
12,Kloster Bronnbach,2340,1425
12,Breitkopf,6478,1393
12,Scharfeneck,3072,1376
12,vö. Regierung und Kammer,4627,1335
